transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,total_amount,discount_amount,payment_method,shipping_cost,order_status,channel
TXN0000023517,CUST003177,2023-01-10 04:21:45,PROD000013,2,334.47,668.94,0.0,Google Pay,0.0,Completed,Website
TXN0000008941,CUST002085,2023-12-29 01:29:35,PROD000094,2,159.21,318.42,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000024557,CUST002133,2023-08-20 11:06:00,PROD000167,1,282.29,282.29,0.0,PayPal,0.0,Completed,Website
TXN0000006484,CUST003673,2023-03-19 06:23:44,PROD000074,1,39.92,39.92,0.0,Google Pay,7.71,Completed,Mobile App
TXN0000012968,CUST001792,2023-03-04 16:01:07,PROD000134,3,32.54,88.95,8.67,Apple Pay,0.0,Cancelled,Mobile App
TXN0000002348,CUST000006,2024-02-05 09:29:02,PROD000127,1,89.63,89.63,0.0,PayPal,0.0,Completed,In-Store
TXN0000021843,CUST001537,2023-08-04 18:31:03,PROD000074,1,39.92,39.92,0.0,Debit Card,7.67,Completed,In-Store
TXN0000003818,CUST000032,2024-12-17 02:14:07,PROD000071,1,18.01,18.01,0.0,Google Pay,12.25,Completed,Mobile App
TXN0000021593,CUST003897,2023-08-14 05:42:05,PROD000079,1,77.73,77.73,0.0,Apple Pay,0.0,Completed,Website
TXN0000006130,CUST000833,2023-09-21 15:25:58,PROD000035,1,180.62,180.62,0.0,Debit Card,0.0,Completed,Website
TXN0000009216,CUST004451,2024-08-31 17:39:13,PROD000145,1,78.93,78.93,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000007906,CUST003701,2024-07-26 13:06:09,PROD000051,1,204.56,204.56,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000016525,CUST001813,2024-02-09 01:31:36,PROD000020,3,223.82,671.46,0.0,Google Pay,0.0,Completed,In-Store
TXN0000020696,CUST004813,2024-03-12 04:56:57,PROD000074,2,39.92,79.84,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000016228,CUST004711,2024-09-25 10:29:06,PROD000136,1,420.73,420.73,0.0,Google Pay,0.0,Completed,Website
TXN0000020445,CUST003304,2023-02-08 22:07:13,PROD000134,1,32.54,32.54,0.0,Apple Pay,10.99,Completed,Website
TXN0000019506,CUST002399,2023-01-02 01:52:42,PROD000082,1,111.9,87.4,24.5,PayPal,0.0,Completed,Website
TXN0000012207,CUST003822,2023-05-10 22:11:42,PROD000134,1,32.54,32.54,0.0,Apple Pay,10.67,Completed,Website
TXN0000024617,CUST003646,2024-08-30 10:50:35,PROD000164,1,100.83,100.83,0.0,PayPal,0.0,Completed,Website
TXN0000007839,CUST000545,2024-03-26 15:12:05,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,In-Store
TXN0000000911,CUST001582,2023-03-03 22:26:18,PROD000170,1,313.91,313.91,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000005385,CUST002792,2024-12-15 17:13:19,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000013109,CUST003319,2024-05-17 18:40:50,PROD000015,2,419.19,838.38,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000024033,CUST004731,2023-12-17 17:03:34,PROD000009,1,150.31,116.34,33.97,Google Pay,0.0,Completed,In-Store
TXN0000018223,CUST003358,2024-01-07 18:25:36,PROD000142,1,276.48,276.48,0.0,Credit Card,0.0,Completed,Website
TXN0000018710,CUST004899,2024-12-31 06:01:44,PROD000188,1,165.59,165.59,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000002581,CUST002392,2023-07-26 17:05:35,PROD000005,1,268.96,268.96,0.0,Google Pay,0.0,Returned,Website
TXN0000014792,CUST000367,2023-04-18 13:03:46,PROD000085,1,229.32,204.15,25.17,Credit Card,0.0,Completed,In-Store
TXN0000010422,CUST001597,2023-07-14 10:50:22,PROD000196,1,198.0,198.0,0.0,PayPal,0.0,Completed,In-Store
TXN0000017043,CUST000391,2023-07-05 23:41:18,PROD000015,1,419.19,419.19,0.0,Credit Card,0.0,Completed,Website
TXN0000002612,CUST004889,2024-01-19 07:41:59,PROD000153,2,191.62,383.24,0.0,Credit Card,0.0,Completed,Website
TXN0000012740,CUST003982,2023-09-05 03:23:37,PROD000120,1,160.76,130.28,30.48,Google Pay,0.0,Returned,Website
TXN0000013541,CUST003340,2024-01-05 02:22:14,PROD000109,3,236.53,709.59,0.0,Google Pay,0.0,Completed,Website
TXN0000024964,CUST001725,2024-01-20 19:53:59,PROD000172,1,363.36,363.36,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000018273,CUST003091,2024-03-15 10:02:05,PROD000079,1,77.73,77.73,0.0,PayPal,0.0,Completed,Mobile App
TXN0000022892,CUST001270,2023-12-19 19:26:13,PROD000105,1,108.01,108.01,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000021711,CUST002731,2023-08-31 07:23:19,PROD000167,1,282.29,282.29,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000006335,CUST002116,2024-03-03 00:21:32,PROD000059,1,76.01,76.01,0.0,Apple Pay,0.0,Completed,Website
TXN0000024259,CUST002477,2023-11-14 07:28:24,PROD000137,1,57.82,57.82,0.0,Google Pay,0.0,Completed,Website
TXN0000000599,CUST004847,2023-10-16 07:37:20,PROD000178,1,110.18,110.18,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000024712,CUST003791,2024-08-24 04:16:49,PROD000188,1,165.59,165.59,0.0,Credit Card,0.0,Completed,In-Store
TXN0000000943,CUST003639,2023-03-30 00:36:17,PROD000082,1,111.9,111.9,0.0,PayPal,0.0,Completed,Mobile App
TXN0000004872,CUST000650,2024-12-25 12:50:53,PROD000082,1,111.9,111.9,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000000357,CUST004998,2024-10-07 11:07:05,PROD000020,1,223.82,223.82,0.0,Apple Pay,0.0,Cancelled,Website
TXN0000016184,CUST002254,2023-04-29 00:13:44,PROD000051,1,204.56,204.56,0.0,Apple Pay,0.0,Completed,Website
TXN0000010132,CUST004481,2024-08-17 10:44:45,PROD000015,2,419.19,664.24,174.14,Google Pay,0.0,Cancelled,Mobile App
TXN0000010286,CUST000460,2023-11-26 10:33:09,PROD000021,1,210.15,210.15,0.0,Debit Card,0.0,Completed,In-Store
TXN0000012828,CUST003319,2024-01-15 23:47:29,PROD000023,3,81.25,243.75,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000024629,CUST000575,2023-06-28 20:24:43,PROD000110,2,59.79,119.58,0.0,Google Pay,0.0,Cancelled,Mobile App
TXN0000013615,CUST003227,2023-12-30 16:45:34,PROD000106,2,211.4,394.19,28.61,Credit Card,0.0,Completed,In-Store
TXN0000009406,CUST001042,2024-09-12 06:22:49,PROD000082,2,111.9,223.8,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000010611,CUST001992,2023-01-24 04:14:07,PROD000095,1,201.2,201.2,0.0,PayPal,0.0,Completed,Mobile App
TXN0000017446,CUST000643,2023-07-14 21:03:58,PROD000193,1,177.0,177.0,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000020314,CUST002507,2023-10-10 02:50:57,PROD000167,2,282.29,564.58,0.0,Google Pay,0.0,Completed,Website
TXN0000003846,CUST001479,2024-05-31 15:10:14,PROD000181,2,272.94,545.88,0.0,Apple Pay,0.0,Completed,Website
TXN0000000949,CUST004033,2024-04-13 14:10:10,PROD000195,1,238.95,238.95,0.0,Debit Card,0.0,Cancelled,Mobile App
TXN0000015987,CUST000174,2024-07-10 17:58:53,PROD000021,1,210.15,180.2,29.95,Debit Card,0.0,Completed,Mobile App
TXN0000008871,CUST004190,2024-09-30 01:06:03,PROD000107,2,150.46,300.92,0.0,Debit Card,0.0,Completed,Website
TXN0000016334,CUST002792,2023-11-16 08:57:02,PROD000147,1,149.69,149.69,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000015841,CUST000654,2023-07-10 10:09:07,PROD000183,1,193.99,147.68,46.31,Google Pay,0.0,Completed,Website
TXN0000000530,CUST003227,2024-10-28 07:28:02,PROD000015,1,419.19,419.19,0.0,Apple Pay,0.0,Cancelled,In-Store
TXN0000011633,CUST004442,2023-04-12 13:11:41,PROD000095,1,201.2,167.53,33.67,Apple Pay,0.0,Completed,Website
TXN0000010558,CUST003791,2024-01-08 12:23:28,PROD000196,1,198.0,198.0,0.0,Credit Card,0.0,Completed,Website
TXN0000010197,CUST000486,2024-10-04 02:08:04,PROD000134,1,32.54,32.54,0.0,Debit Card,7.74,Completed,Mobile App
TXN0000019592,CUST004178,2023-07-03 17:39:43,PROD000051,1,204.56,189.28,15.28,PayPal,0.0,Completed,Website
TXN0000018927,CUST001089,2024-01-27 07:32:44,PROD000069,1,290.3,290.3,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000013521,CUST004977,2024-08-19 15:40:44,PROD000074,1,39.92,39.92,0.0,Apple Pay,8.97,Completed,Website
TXN0000009737,CUST003177,2024-06-20 13:27:44,PROD000163,1,197.26,197.26,0.0,Credit Card,0.0,Completed,Website
TXN0000009043,CUST003227,2023-07-25 20:52:32,PROD000172,1,363.36,363.36,0.0,Apple Pay,0.0,Completed,Website
TXN0000024025,CUST002439,2024-10-06 10:54:53,PROD000023,2,81.25,162.5,0.0,Credit Card,0.0,Completed,Website
TXN0000005059,CUST004160,2023-12-05 04:55:06,PROD000134,1,32.54,32.54,0.0,Debit Card,13.96,Completed,Website
TXN0000024545,CUST004163,2024-02-06 22:48:20,PROD000126,1,49.42,49.42,0.0,PayPal,10.77,Completed,Mobile App
TXN0000015827,CUST003573,2023-06-28 15:57:45,PROD000082,1,111.9,111.9,0.0,Debit Card,0.0,Completed,In-Store
TXN0000003349,CUST003667,2024-09-13 06:31:47,PROD000095,1,201.2,201.2,0.0,Credit Card,0.0,Completed,Website
TXN0000017269,CUST002475,2024-04-02 17:04:04,PROD000082,1,111.9,111.9,0.0,PayPal,0.0,Completed,Mobile App
TXN0000015492,CUST002399,2023-08-25 21:15:12,PROD000067,2,205.03,352.06,58.0,Google Pay,0.0,Completed,In-Store
TXN0000019192,CUST001722,2023-07-08 22:40:09,PROD000079,1,77.73,77.73,0.0,Credit Card,0.0,Returned,Website
TXN0000007851,CUST003701,2024-04-26 20:18:33,PROD000042,1,458.58,391.14,67.44,Apple Pay,0.0,Completed,Website
TXN0000020114,CUST001756,2024-09-18 01:20:24,PROD000197,2,238.41,476.82,0.0,Apple Pay,0.0,Completed,Website
TXN0000000455,CUST000638,2024-10-04 20:16:16,PROD000051,1,204.56,204.56,0.0,Google Pay,0.0,Completed,Website
TXN0000021783,CUST001200,2023-02-10 05:30:28,PROD000131,1,294.34,249.65,44.69,Credit Card,0.0,Completed,Website
TXN0000010459,CUST003236,2024-04-23 05:30:04,PROD000131,2,294.34,588.68,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000017252,CUST003960,2024-06-23 17:51:03,PROD000182,1,217.18,217.18,0.0,Credit Card,0.0,Completed,Website
TXN0000023898,CUST003589,2023-04-20 10:30:05,PROD000028,1,232.38,232.38,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000013569,CUST003692,2023-05-18 17:53:48,PROD000106,1,211.4,211.4,0.0,Google Pay,0.0,Completed,Website
TXN0000014507,CUST002663,2024-06-11 07:03:18,PROD000145,1,78.93,78.93,0.0,Debit Card,0.0,Completed,Website
TXN0000021391,CUST004834,2024-08-06 15:36:30,PROD000015,2,419.19,838.38,0.0,Google Pay,0.0,Completed,In-Store
TXN0000005790,CUST004847,2023-02-02 02:14:54,PROD000095,1,201.2,161.54,39.66,Google Pay,0.0,Completed,In-Store
TXN0000008287,CUST001647,2023-02-21 17:40:16,PROD000134,1,32.54,32.54,0.0,Credit Card,9.82,Completed,Website
TXN0000002645,CUST000526,2023-11-16 12:04:05,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,Website
TXN0000019066,CUST000374,2024-04-11 12:34:06,PROD000197,1,238.41,238.41,0.0,Credit Card,0.0,Completed,Website
TXN0000020620,CUST001655,2024-02-14 23:10:19,PROD000116,2,124.37,248.74,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000020026,CUST000511,2023-10-13 13:43:42,PROD000082,2,111.9,223.8,0.0,Debit Card,0.0,Completed,Website
TXN0000018437,CUST002225,2024-09-13 22:03:15,PROD000114,1,383.05,383.05,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000017472,CUST001322,2024-04-18 22:18:55,PROD000109,1,236.53,180.83,55.7,Google Pay,0.0,Completed,Mobile App
TXN0000023139,CUST001542,2023-09-11 09:40:39,PROD000134,2,32.54,65.08,0.0,Debit Card,0.0,Completed,Website
TXN0000004170,CUST000975,2023-08-24 02:05:18,PROD000099,1,216.29,216.29,0.0,Google Pay,0.0,Completed,In-Store
TXN0000023970,CUST004291,2023-06-03 09:49:34,PROD000057,1,139.38,139.38,0.0,Google Pay,0.0,Completed,In-Store
TXN0000010739,CUST000788,2023-07-05 13:26:00,PROD000134,1,32.54,32.54,0.0,Credit Card,5.43,Cancelled,In-Store
TXN0000007793,CUST004938,2024-07-15 05:13:49,PROD000120,1,160.76,160.76,0.0,PayPal,0.0,Completed,Mobile App
TXN0000016676,CUST000266,2023-11-14 19:45:11,PROD000051,1,204.56,204.56,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000003565,CUST004545,2023-09-17 04:39:26,PROD000134,1,32.54,32.54,0.0,PayPal,9.21,Completed,Website
TXN0000003559,CUST000791,2023-09-30 14:19:00,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,In-Store
TXN0000021969,CUST001972,2023-08-24 19:05:44,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000018306,CUST004426,2023-09-02 18:32:01,PROD000021,1,210.15,210.15,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000021167,CUST001597,2024-02-09 06:03:43,PROD000153,1,191.62,191.62,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000024170,CUST003117,2023-10-18 01:53:50,PROD000134,1,32.54,32.54,0.0,Apple Pay,12.18,Completed,Website
TXN0000002208,CUST003772,2024-10-06 12:13:02,PROD000023,3,81.25,243.75,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000023057,CUST001292,2024-02-25 13:50:13,PROD000131,1,294.34,294.34,0.0,Google Pay,0.0,Completed,Website
TXN0000017221,CUST000082,2024-08-03 03:11:45,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000000700,CUST003102,2024-03-31 04:28:51,PROD000079,1,77.73,77.73,0.0,Debit Card,0.0,Completed,Website
TXN0000018497,CUST000711,2023-01-26 16:33:38,PROD000141,1,114.46,114.46,0.0,Google Pay,0.0,Completed,In-Store
TXN0000016186,CUST003960,2024-08-27 04:58:07,PROD000074,3,39.92,119.76,0.0,Debit Card,0.0,Completed,Website
TXN0000000259,CUST002694,2024-08-19 18:42:38,PROD000134,1,32.54,26.04,6.5,Credit Card,9.38,Completed,Website
TXN0000017064,CUST001222,2023-06-29 12:06:34,PROD000099,1,216.29,216.29,0.0,Credit Card,0.0,Completed,In-Store
TXN0000022158,CUST002559,2024-08-13 11:13:07,PROD000188,1,165.59,165.59,0.0,PayPal,0.0,Completed,Website
TXN0000008515,CUST000207,2024-04-30 17:56:29,PROD000095,1,201.2,201.2,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000005990,CUST001427,2024-12-13 17:14:36,PROD000023,1,81.25,81.25,0.0,Google Pay,0.0,Completed,In-Store
TXN0000011462,CUST002753,2023-03-29 19:39:47,PROD000131,1,294.34,294.34,0.0,Apple Pay,0.0,Completed,Website
TXN0000001512,CUST003974,2023-09-08 00:30:13,PROD000089,1,266.69,266.69,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000009755,CUST004176,2024-12-11 15:35:39,PROD000134,1,32.54,32.54,0.0,Debit Card,11.64,Completed,In-Store
TXN0000018835,CUST001987,2023-06-20 17:27:59,PROD000107,1,150.46,150.46,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000019004,CUST003227,2024-02-19 01:12:47,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Website
TXN0000012191,CUST001722,2023-07-04 21:33:51,PROD000043,1,15.34,15.34,0.0,Apple Pay,12.37,Completed,Website
TXN0000007029,CUST004303,2023-10-02 06:12:27,PROD000188,1,165.59,165.59,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000005348,CUST001577,2024-05-14 06:23:37,PROD000051,2,204.56,409.12,0.0,PayPal,0.0,Completed,Mobile App
TXN0000013875,CUST000902,2024-04-03 08:40:24,PROD000197,1,238.41,238.41,0.0,PayPal,0.0,Completed,Mobile App
TXN0000011105,CUST002215,2024-12-27 09:13:27,PROD000053,2,184.7,369.4,0.0,Apple Pay,0.0,Completed,Website
TXN0000013177,CUST004160,2024-12-06 17:58:12,PROD000106,1,211.4,211.4,0.0,Google Pay,0.0,Returned,In-Store
TXN0000007258,CUST004701,2023-04-29 16:06:01,PROD000023,2,81.25,162.5,0.0,Google Pay,0.0,Completed,In-Store
TXN0000022873,CUST003102,2023-11-06 14:07:19,PROD000106,3,211.4,503.56,130.64,Debit Card,0.0,Completed,Mobile App
TXN0000010723,CUST000526,2024-01-14 19:40:47,PROD000131,1,294.34,294.34,0.0,Debit Card,0.0,Completed,Website
TXN0000003556,CUST004465,2024-02-22 09:52:26,PROD000115,3,377.66,1132.98,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000006813,CUST003842,2023-03-12 01:42:56,PROD000197,1,238.41,238.41,0.0,Google Pay,0.0,Completed,Website
TXN0000018438,CUST003227,2023-03-07 03:56:22,PROD000021,1,210.15,210.15,0.0,PayPal,0.0,Completed,Website
TXN0000017812,CUST000188,2023-01-27 02:22:31,PROD000079,1,77.73,77.73,0.0,Credit Card,0.0,Completed,In-Store
TXN0000001306,CUST002125,2023-07-23 17:53:22,PROD000102,2,56.45,112.9,0.0,Apple Pay,0.0,Completed,Website
TXN0000008169,CUST002884,2024-12-18 15:06:49,PROD000153,1,191.62,163.56,28.06,PayPal,0.0,Completed,Mobile App
TXN0000020342,CUST000595,2023-05-02 10:32:39,PROD000051,2,204.56,409.12,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000003360,CUST003550,2024-03-02 13:46:18,PROD000051,1,204.56,155.49,49.07,Credit Card,0.0,Completed,In-Store
TXN0000000271,CUST000144,2024-02-18 00:22:25,PROD000043,2,15.34,30.68,0.0,Google Pay,11.68,Completed,Website
TXN0000012759,CUST002280,2024-09-26 17:23:09,PROD000197,1,238.41,238.41,0.0,Apple Pay,0.0,Cancelled,Mobile App
TXN0000006146,CUST003135,2024-07-18 03:13:54,PROD000051,1,204.56,204.56,0.0,Debit Card,0.0,Cancelled,Website
TXN0000022551,CUST001667,2024-05-16 10:20:24,PROD000074,1,39.92,39.92,0.0,Debit Card,11.94,Completed,In-Store
TXN0000001140,CUST000374,2024-01-27 14:47:33,PROD000074,1,39.92,39.92,0.0,Google Pay,14.14,Completed,Website
TXN0000022634,CUST004245,2023-07-14 02:44:51,PROD000107,1,150.46,150.46,0.0,Credit Card,0.0,Completed,Website
TXN0000020563,CUST001722,2023-05-17 14:31:02,PROD000082,2,111.9,223.8,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000008245,CUST001608,2024-09-29 21:41:46,PROD000091,1,47.99,47.99,0.0,Google Pay,13.94,Returned,Website
TXN0000013380,CUST004267,2023-08-06 21:50:05,PROD000106,2,211.4,354.6,68.2,Credit Card,0.0,Completed,Website
TXN0000005600,CUST003227,2023-01-14 04:38:11,PROD000045,1,128.39,120.52,7.87,Apple Pay,0.0,Completed,Website
TXN0000010709,CUST001836,2024-10-15 13:32:07,PROD000033,1,288.23,288.23,0.0,PayPal,0.0,Completed,Mobile App
TXN0000009902,CUST002978,2024-01-17 03:52:11,PROD000117,1,20.75,20.75,0.0,Google Pay,14.22,Completed,Mobile App
TXN0000006436,CUST000980,2023-02-07 07:03:12,PROD000095,1,201.2,201.2,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000000761,CUST004711,2023-08-16 20:17:50,PROD000197,2,238.41,369.12,107.7,PayPal,0.0,Returned,Website
TXN0000001106,CUST001376,2024-06-22 05:47:34,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000006644,CUST004466,2024-10-06 02:32:25,PROD000081,1,87.32,87.32,0.0,Debit Card,0.0,Completed,Website
TXN0000015071,CUST002882,2023-06-24 05:06:41,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000011822,CUST004550,2023-01-15 07:04:08,PROD000081,1,87.32,87.32,0.0,Apple Pay,0.0,Completed,Website
TXN0000018447,CUST003653,2023-01-09 06:53:49,PROD000167,1,282.29,282.29,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000018319,CUST004411,2024-03-15 06:17:00,PROD000082,1,111.9,111.9,0.0,PayPal,0.0,Completed,Website
TXN0000005751,CUST001758,2024-08-09 01:04:35,PROD000107,1,150.46,150.46,0.0,Credit Card,0.0,Completed,Website
TXN0000019464,CUST004451,2024-07-19 02:03:42,PROD000169,1,499.99,499.99,0.0,Debit Card,0.0,Completed,Website
TXN0000011975,CUST000526,2024-05-18 14:29:29,PROD000149,1,394.09,394.09,0.0,PayPal,0.0,Completed,Mobile App
TXN0000024130,CUST004774,2024-11-01 16:50:01,PROD000021,1,210.15,210.15,0.0,Debit Card,0.0,Completed,Website
TXN0000006857,CUST002639,2023-02-28 17:28:10,PROD000131,1,294.34,294.34,0.0,Google Pay,0.0,Completed,Website
TXN0000016831,CUST001801,2024-05-19 20:14:11,PROD000167,1,282.29,282.29,0.0,Apple Pay,0.0,Completed,Website
TXN0000010302,CUST001658,2024-06-25 19:59:50,PROD000131,1,294.34,294.34,0.0,Credit Card,0.0,Cancelled,Mobile App
TXN0000013715,CUST001813,2023-02-19 20:09:49,PROD000121,1,337.21,337.21,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000012573,CUST001187,2023-02-14 10:43:14,PROD000015,1,419.19,356.23,62.96,Debit Card,0.0,Completed,In-Store
TXN0000000780,CUST002940,2023-07-29 19:29:36,PROD000197,1,238.41,238.41,0.0,Credit Card,0.0,Completed,Website
TXN0000020637,CUST004298,2023-04-15 00:49:45,PROD000112,1,281.74,281.74,0.0,Google Pay,0.0,Returned,In-Store
TXN0000003127,CUST000878,2023-02-14 21:08:23,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Mobile App
TXN0000000559,CUST002567,2023-04-18 09:15:26,PROD000094,1,159.21,159.21,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000018167,CUST001282,2023-02-07 17:04:13,PROD000095,1,201.2,201.2,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000016805,CUST004388,2023-09-07 09:09:09,PROD000181,1,272.94,272.94,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000010941,CUST002325,2023-07-16 05:53:24,PROD000035,2,180.62,361.24,0.0,Google Pay,0.0,Completed,Website
TXN0000006316,CUST001372,2024-11-21 11:56:22,PROD000074,2,39.92,79.84,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000013393,CUST004183,2024-06-12 03:43:13,PROD000082,1,111.9,111.9,0.0,Google Pay,0.0,Completed,Website
TXN0000023867,CUST001376,2023-10-11 17:49:54,PROD000021,1,210.15,210.15,0.0,Apple Pay,0.0,Completed,Website
TXN0000016878,CUST001353,2024-07-20 02:56:50,PROD000062,1,108.74,108.74,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000002663,CUST004731,2023-09-10 04:20:50,PROD000032,1,200.86,200.86,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000012926,CUST004183,2023-10-12 14:31:37,PROD000109,3,236.53,709.59,0.0,PayPal,0.0,Completed,Mobile App
TXN0000020474,CUST003603,2023-12-23 09:36:23,PROD000107,1,150.46,150.46,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000009329,CUST003484,2024-08-14 09:05:04,PROD000079,1,77.73,77.73,0.0,Credit Card,0.0,Cancelled,Website
TXN0000014474,CUST002606,2023-07-04 06:36:45,PROD000095,1,201.2,165.58,35.62,Credit Card,0.0,Completed,Website
TXN0000021272,CUST002696,2024-01-19 09:59:04,PROD000169,2,499.99,999.98,0.0,PayPal,0.0,Completed,Website
TXN0000015612,CUST003605,2023-07-19 02:44:50,PROD000131,1,294.34,221.97,72.37,Credit Card,0.0,Completed,Website
TXN0000012707,CUST000664,2023-06-30 10:31:23,PROD000103,1,210.0,210.0,0.0,PayPal,0.0,Completed,Mobile App
TXN0000018417,CUST000122,2023-09-03 17:07:48,PROD000057,1,139.38,139.38,0.0,Credit Card,0.0,Completed,In-Store
TXN0000005197,CUST002801,2024-03-02 07:34:51,PROD000009,2,150.31,300.62,0.0,Credit Card,0.0,Completed,Website
TXN0000016986,CUST004920,2023-08-18 23:57:32,PROD000035,1,180.62,180.62,0.0,Google Pay,0.0,Completed,Website
TXN0000011962,CUST004733,2023-05-12 16:07:05,PROD000043,1,15.34,15.34,0.0,Google Pay,12.42,Returned,In-Store
TXN0000020751,CUST002632,2024-04-23 21:50:16,PROD000163,1,197.26,197.26,0.0,Apple Pay,0.0,Completed,Website
TXN0000020019,CUST001325,2023-06-04 23:24:02,PROD000037,1,67.55,58.75,8.8,Apple Pay,0.0,Completed,Mobile App
TXN0000000860,CUST004468,2024-04-25 00:19:29,PROD000110,2,59.79,119.58,0.0,Credit Card,0.0,Completed,Website
TXN0000017374,CUST000495,2023-09-17 12:51:40,PROD000126,3,49.42,148.26,0.0,Debit Card,0.0,Completed,Website
TXN0000022522,CUST003543,2024-09-20 01:17:52,PROD000107,1,150.46,150.46,0.0,Debit Card,0.0,Completed,Website
TXN0000011373,CUST003370,2023-03-29 01:54:58,PROD000021,1,210.15,210.15,0.0,Debit Card,0.0,Completed,In-Store
TXN0000010363,CUST004477,2024-04-19 22:11:28,PROD000051,1,204.56,204.56,0.0,Apple Pay,0.0,Completed,Website
TXN0000004699,CUST000216,2024-09-13 00:40:37,PROD000078,1,101.94,101.94,0.0,Credit Card,0.0,Completed,Website
